Fecha,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de Mexico,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico,Michoacan,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Queretaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas,Grand Total
10/23/22,3591,12422,2766,2280,2434,10145,43599,8961,2242,3672,15079,6844,8549,19987,47909,8973,5339,3246,15351,6343,16660,6342,4427,7602,9915,10297,6127,8192,3123,17035,6944,3924,330320
10/24/22,3591,12422,2766,2280,2434,10145,43600,8961,2242,3672,15079,6846,8549,19987,47913,8973,5339,3246,15350,6343,16660,6342,4427,7602,9915,10297,6127,8197,3123,17035,6944,3924,330331
10/25/22,3591,12422,2766,2280,2434,10145,43600,8961,2242,3672,15079,6846,8549,19987,47913,8973,5339,3246,15350,6343,16660,6342,4427,7602,9915,10297,6127,8197,3123,17035,6944,3924,330331
10/26/22,3591,12422,2766,2280,2434,10146,43603,8961,2242,3672,15079,6847,8549,19987,47914,8973,5339,3246,15350,6343,16660,6342,4428,7603,9915,10297,6128,8197,3123,17036,6944,3924,330341
10/27/22,3591,12422,2766,2280,2434,10145,43604,8962,2242,3672,15082,6847,8549,19988,47914,8973,5339,3244,15350,6343,16660,6342,4428,7611,9915,10297,6128,8198,3123,17036,6944,3924,330353
10/28/22,3591,12422,2766,2280,2434,10145,43604,8962,2242,3672,15082,6847,8549,19988,47914,8973,5339,3244,15350,6343,16660,6342,4428,7611,9915,10297,6128,8198,3123,17036,6944,3924,330353
10/29/22,3591,12422,2766,2280,2434,10145,43604,8962,2242,3672,15082,6847,8549,19988,47914,8973,5339,3244,15350,6343,16660,6342,4428,7611,9915,10297,6128,8198,3123,17036,6944,3924,330353
10/30/22,3591,12422,2766,2280,2434,10145,43604,8962,2242,3672,15082,6847,8549,19988,47914,8973,5339,3244,15350,6343,16660,6342,4428,7611,9915,10297,6128,8198,3123,17036,6944,3924,330353
10/31/22,3591,12423,2767,2280,2434,10145,43605,8962,2242,3673,15082,6847,8549,19988,47917,8974,5339,3245,15359,6344,16660,6343,4428,7609,9916,10297,6129,8199,3123,17037,6945,3924,330376
11/1/22,3591,12423,2767,2280,2434,10145,43605,8962,2242,3673,15098,6847,8549,19988,47917,8974,5339,3245,15359,6344,16660,6343,4428,7609,9916,10297,6129,8199,3123,17037,6945,3924,330392
11/2/22,3591,12423,2767,2280,2434,10145,43605,8962,2242,3673,15098,6847,8549,19988,47917,8974,5339,3245,15359,6344,16660,6343,4428,7609,9916,10297,6129,8199,3123,17037,6945,3924,330392
11/3/22,3591,12423,2767,2281,2434,10145,43606,8963,2242,3673,15102,6847,8550,19989,47919,8974,5341,3245,15361,6344,16661,6343,4428,7609,9916,10297,6129,8200,3123,17037,6945,3925,330410
11/4/22,3591,12423,2767,2281,2434,10145,43606,8963,2242,3673,15102,6847,8550,19989,47919,8974,5341,3245,15361,6344,16661,6343,4428,7609,9916,10297,6129,8200,3123,17037,6945,3925,330410
11/5/22,3591,12423,2767,2282,2434,10146,43608,8964,2242,3674,15102,6847,8550,19990,47919,8974,5343,3245,15361,6345,16661,6344,4427,7609,9917,10298,6129,8201,3123,17038,6945,3925,330424
11/6/22,3591,12423,2767,2282,2434,10146,43608,8964,2242,3674,15102,6847,8550,19990,47919,8974,5343,3245,15361,6345,16661,6344,4427,7609,9917,10298,6129,8201,3123,17038,6945,3925,330424
11/7/22,3591,12423,2767,2282,2434,10146,43608,8964,2242,3674,15102,6847,8550,19990,47919,8974,5343,3245,15361,6345,16661,6344,4427,7609,9917,10298,6129,8201,3123,17038,6945,3925,330424
11/8/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15102,6847,8549,19991,47919,8974,5343,3246,15342,6346,16661,6345,4427,7609,9913,10298,6129,8201,3123,17038,6945,3925,330406
11/9/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15102,6847,8549,19991,47919,8974,5343,3246,15342,6346,16661,6345,4427,7609,9913,10298,6129,8201,3123,17038,6945,3925,330406
11/10/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15103,6847,8549,19993,47922,8974,5343,3246,15342,6347,16661,6345,4427,7610,9915,10298,6129,8201,3123,17039,6945,3925,330417
11/11/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15104,6847,8549,19993,47925,8974,5343,3246,15346,6347,16661,6346,4427,7611,9916,10298,6130,8201,3123,17040,6945,3925,330430
11/12/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15104,6847,8549,19993,47925,8974,5343,3246,15346,6347,16661,6346,4427,7611,9916,10298,6130,8201,3123,17040,6945,3925,330430
11/13/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15104,6847,8549,19993,47925,8974,5343,3246,15346,6347,16661,6346,4427,7611,9916,10298,6130,8201,3123,17040,6945,3925,330430
11/14/22,3591,12424,2767,2282,2434,10146,43609,8964,2242,3674,15104,6847,8549,19993,47925,8974,5343,3246,15346,6347,16661,6346,4427,7611,9916,10298,6130,8201,3123,17040,6945,3925,330430
11/15/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/16/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/17/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/18/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/19/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/20/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/21/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/22/22,3591,12427,2766,2282,2434,10146,43611,8964,2242,3674,15104,6849,8550,19993,47925,8974,5343,3246,15347,6350,16661,6346,4427,7610,9917,10298,6130,8201,3123,17040,6948,3925,330444
11/23/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6350,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330493
11/24/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
11/25/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
11/26/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
11/27/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
11/28/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
11/29/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
11/30/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
12/1/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
12/2/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
12/3/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
12/4/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
12/5/22,3591,12433,2766,2282,2435,10147,43617,8965,2242,3674,15104,6849,8550,19995,47931,8977,5344,3247,15347,6352,16661,6346,4429,7613,9922,10298,6130,8209,3124,17040,6950,3925,330495
12/6/22,3591,12438,2765,2283,2436,10154,43625,8967,2243,3675,15107,6852,8558,19997,47936,8977,5344,3249,15352,6355,16661,6349,4435,7616,9925,10301,6133,8217,3124,17044,6954,3929,330592
12/7/22,3591,12438,2765,2283,2436,10154,43626,8969,2243,3675,15108,6852,8558,19998,47938,8977,5344,3249,15353,6355,16661,6349,4435,7616,9925,10301,6134,8217,3124,17044,6955,3929,330602
12/8/22,3591,12438,2765,2283,2436,10159,43629,8970,2243,3675,15108,6853,8558,20000,47940,8977,5344,3249,15361,6356,16661,6349,4437,7617,9926,10302,6134,8217,3124,17047,6955,3929,330633
12/9/22,3592,12444,2765,2283,2436,10159,43634,8970,2243,3676,15108,6853,8559,20001,47940,8977,5344,3249,15363,6356,16661,6350,4437,7618,9926,10303,6134,8217,3124,17061,6955,3929,330667
12/10/22,3592,12444,2765,2283,2436,10159,43634,8970,2243,3676,15108,6853,8559,20001,47940,8977,5344,3249,15363,6356,16661,6350,4437,7618,9926,10303,6134,8217,3124,17061,6955,3929,330667
12/11/22,3592,12444,2765,2283,2436,10159,43634,8970,2243,3676,15108,6853,8559,20001,47940,8977,5344,3249,15363,6356,16661,6350,4437,7618,9926,10303,6134,8217,3124,17061,6955,3929,330667
12/12/22,3592,12444,2765,2283,2436,10159,43634,8970,2243,3676,15108,6853,8559,20001,47940,8977,5344,3249,15363,6356,16661,6350,4437,7618,9926,10303,6134,8217,3124,17061,6955,3929,330667
12/13/22,3592,12447,2766,2283,2437,10159,43647,8971,2243,3679,15108,6855,8560,20001,47941,8977,5344,3249,15363,6356,16661,6350,4438,7618,9926,10304,6135,8218,3124,17061,6957,3931,330701
12/14/22,3592,12448,2767,2283,2437,10159,43651,8973,2243,3679,15108,6855,8560,20002,47942,8977,5344,3250,15377,6357,16661,6350,4439,7618,9928,10306,6137,8218,3124,17055,6957,3932,330729
12/15/22,3592,12448,2767,2283,2437,10159,43651,8973,2243,3679,15108,6855,8560,20002,47942,8977,5344,3250,15377,6357,16661,6350,4439,7618,9928,10306,6137,8218,3124,17055,6957,3932,330729
12/16/22,3592,12449,2768,2285,2437,10160,43653,8973,2243,3679,15108,6855,8561,20003,47944,8977,5344,3250,15379,6357,16661,6350,4440,7618,9927,10307,6137,8218,3124,17055,6957,3932,330743
12/17/22,3592,12449,2768,2285,2437,10160,43653,8973,2243,3679,15108,6855,8561,20003,47944,8977,5344,3250,15379,6357,16661,6350,4440,7618,9927,10307,6137,8218,3124,17055,6957,3932,330743
12/18/22,3592,12451,2768,2285,2437,10163,43661,8974,2243,3679,15111,6855,8561,20005,47952,8977,5344,3250,15383,6357,16661,6352,4440,7619,9928,10310,6140,8222,3124,17057,6960,3934,330795
12/19/22,3592,12451,2768,2285,2437,10163,43661,8974,2243,3679,15111,6855,8561,20005,47952,8977,5344,3250,15383,6357,16661,6352,4440,7619,9928,10310,6140,8222,3124,17057,6960,3934,330795
12/20/22,3593,12452,2768,2286,2437,10163,43663,8974,2243,3679,15111,6855,8561,20005,47953,8977,5344,3250,15383,6357,16662,6352,4441,7619,9928,10310,6141,8223,3124,17057,6960,3934,330805
12/21/22,3593,12454,2768,2286,2437,10169,43665,8974,2244,3679,15112,6856,8562,20006,47956,8977,5344,3250,15386,6358,16662,6352,4441,7619,9929,10310,6143,8224,3124,17058,6962,3934,330834
