FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,Baja California Sur,Mexico,2021-03-07 05:21:54,26.0444,-111.6661,26816,1219,0,25597,"Baja California Sur, Mexico",3332.3888913742626,4.545793556085919
,,Campeche,Mexico,2021-03-07 05:21:54,19.8301,-90.5349,8596,1067,0,7529,"Campeche, Mexico",859.0699538384816,12.412750116333179
,,Chiapas,Mexico,2021-03-07 05:21:54,16.7569,-93.1292,10090,1446,0,8644,"Chiapas, Mexico",176.07947274581193,14.331020812685827
,,Chihuahua,Mexico,2021-03-07 05:21:54,28.633000000000006,-106.0691,43818,5331,0,38487,"Chihuahua, Mexico",1152.6542113651842,12.166233054908941
,,Ciudad de Mexico,Mexico,2021-03-07 05:21:54,19.4326,-99.1332,569851,28163,0,541688,"Ciudad de Mexico, Mexico",6318.587770114025,4.942169093324395
,,Coahuila,Mexico,2021-03-07 05:21:54,27.0587,-101.7068,65346,5725,0,59621,"Coahuila, Mexico",2030.1859124123876,8.761056529856456
,,Colima,Mexico,2021-03-07 05:21:54,19.1223,-104.0072,10495,1098,0,9397,"Colima, Mexico",1336.6821498485008,10.462124821343497
,,Durango,Mexico,2021-03-07 05:21:54,24.5593,-104.6588,31223,2118,0,29105,"Durango, Mexico",1670.5760739990883,6.783460910226435
,,Guanajuato,Mexico,2021-03-07 05:21:54,21.019,-101.2574,121427,9326,0,112101,"Guanajuato, Mexico",1949.6401433806855,7.680334686684181
,,Guerrero,Mexico,2021-03-07 05:21:54,17.4392,-99.5451,35885,3725,0,32160,"Guerrero, Mexico",981.255920075427,10.38038177511495
,,Hidalgo,Mexico,2021-03-07 05:21:54,20.0911,-98.7624,35107,5577,0,29530,"Hidalgo, Mexico",1137.4689202420673,15.885720796422365
,,Jalisco,Mexico,2021-03-07 05:21:54,20.6595,-103.3494,79374,10703,0,68671,"Jalisco, Mexico",943.8394481225414,13.48426436868496
,,Mexico,Mexico,2021-03-07 05:21:54,19.4969,-99.7233,221397,29447,0,191950,"Mexico, Mexico",1270.3676140233501,13.300541561087098
